timestamp,stop_id,stop_name,stop_lat,stop_lon,ticket_type,is_valid
2025-03-17T08:19:15,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T08:22:50,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,senior,true
2025-03-17T08:25:15,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T08:27:50,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T08:32:01,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T08:36:00,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T08:36:33,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T08:37:31,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T08:38:22,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T08:39:02,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T08:39:24,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T08:39:57,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T08:40:02,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T08:40:51,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,senior,false
2025-03-17T08:42:21,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,false
2025-03-17T08:43:17,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T08:47:42,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T08:48:32,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T08:48:50,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T08:50:31,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T08:50:44,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T08:51:21,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T08:54:13,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T08:59:26,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T09:32:33,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T09:34:28,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,senior,true
2025-03-17T09:40:39,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T09:42:21,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T10:00:24,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T10:24:32,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,false
2025-03-17T10:31:50,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T10:43:42,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T10:51:36,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,senior,true
2025-03-17T10:56:48,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T10:58:25,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T11:10:52,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T11:26:02,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T11:30:27,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T11:37:54,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T11:40:36,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,senior,true
2025-03-17T11:55:32,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T11:59:18,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,false
2025-03-17T12:01:22,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T12:03:20,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T12:12:20,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T12:12:39,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T12:12:59,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T12:18:52,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T12:19:59,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T12:24:43,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T12:27:33,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T12:27:42,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T12:28:07,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T12:35:28,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T12:37:51,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T12:45:09,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T12:48:42,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T12:58:14,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T13:00:52,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T13:01:07,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T13:08:01,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T13:20:51,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T13:20:55,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T13:35:22,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T13:40:35,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T13:43:06,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T13:44:08,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T13:47:47,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T13:49:25,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T13:49:40,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T13:49:43,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T13:57:25,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T14:07:42,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T14:09:12,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T14:11:06,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T14:14:33,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T14:19:59,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T14:42:40,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T14:47:46,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T14:57:39,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T15:15:00,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T16:22:26,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T16:23:28,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T16:23:33,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T16:25:39,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,senior,true
2025-03-17T16:26:31,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T16:57:36,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T17:02:04,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T17:02:15,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T17:02:49,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T17:06:20,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T17:06:29,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T17:06:49,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T17:08:04,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T17:12:19,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T17:15:11,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T17:17:05,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,senior,false
2025-03-17T17:21:41,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T17:23:43,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T17:25:04,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T17:25:13,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T17:30:04,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T17:30:45,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T17:34:57,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,senior,true
2025-03-17T17:36:31,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T17:37:47,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T17:39:19,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T17:41:38,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T17:43:23,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T17:50:46,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T17:51:47,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T17:52:33,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T18:00:20,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T18:05:03,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T18:09:25,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T18:09:27,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T18:11:52,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T18:13:38,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T18:14:27,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T18:15:18,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T18:15:47,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T18:20:15,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T18:21:48,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,false
2025-03-17T18:27:59,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T18:38:52,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T18:42:37,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T18:44:22,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,senior,true
2025-03-17T18:47:30,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T18:50:00,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T18:50:01,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T18:54:21,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T18:58:20,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T19:02:00,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T19:36:27,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,senior,true
2025-03-17T19:36:40,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T19:46:28,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T20:03:09,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T20:04:30,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
2025-03-17T20:33:46,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T20:37:21,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,avulso,true
2025-03-17T20:58:30,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,passe_social,true
2025-03-17T21:02:39,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,mensal,true
2025-03-17T21:35:42,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,senior,true
2025-03-17T21:57:50,0370,Universidade do Minho,41.557647115057804,-8.397591146378247,estudante,true
